2 1.9644 1.9644 2 1 0
1.99186 1.95859 1.95859 1 1 0
1.98373 1.95277 1.95277 1 1 0
1.97559 1.94696 1.94696 1 1 0
1.96746 1.94114 1.94114 1 1 0
1.95932 1.93533 1.93533 1 1 0
1.95119 1.92951 1.92951 1 1 0
1.94305 1.9237 1.9237 1 1 0
1.93492 1.91789 1.91789 1 1 0
1.92678 1.91207 1.91207 1 1 0
1.91865 1.90626 1.90626 1 1 0
1.91051 1.90044 1.90044 1 1 0
1.90237 1.89463 1.89463 1 1 0
1.89424 1.88881 1.88881 1 1 0
1.8861 1.883 1.883 1 1 0
1.87797 1.87718 1.87718 1 1 0
1.86983 1.87137 1.87137 1 1 0
1.8617 1.86555 1.86555 1 1 0
1.85356 1.85974 1.85974 1 1 0
1.84543 1.85392 1.85392 1 1 0
1.83729 1.84811 1.84811 1 1 0
1.82915 1.84229 1.84229 1 1 0
1.82102 1.83648 1.83648 1 1 0
1.81288 1.83066 1.83066 1 1 0
1.80475 1.82485 1.82485 1 1 0
1.79661 1.81903 1.81903 1 1 0
1.78848 1.81322 1.81322 1 1 0
1.78034 1.8074 1.8074 1 1 0
1.7722 1.80159 1.80159 1 1 0
1.76407 1.79577 1.79577 1 1 0
1.75593 1.78996 1.78996 1 1 0
1.7478 1.78414 1.78414 1 1 0
1.73966 1.77833 1.77833 1 1 0
1.73153 1.77252 1.77252 1 1 0
1.72339 1.7667 1.7667 1 1 0
1.71525 1.76089 1.76089 1 1 0
1.70712 1.75507 1.75507 1 1 0
1.69898 1.74926 1.74926 1 1 0
1.69085 1.74344 1.74344 1 1 0
1.68271 1.73763 1.73763 1 1 0
1.67458 1.73181 1.73181 1 1 0
1.66644 1.726 1.726 1 1 0
1.6583 1.72019 1.72019 1 1 0
1.65017 1.71437 1.71437 1 1 0
1.64203 1.70856 1.70856 1 1 0
1.6339 1.70274 1.70274 1 1 0
1.62576 1.69693 1.69693 1 1 0
1.61762 1.69111 1.69111 1 1 0
1.60949 1.6853 1.6853 1 1 0
1.60135 1.67949 1.67949 1 1 0
1.59322 1.67367 1.67367 1 1 0
1.58508 1.66786 1.66786 1 1 0
1.57694 1.66204 1.66204 1 1 0
1.56881 1.65623 1.65623 1 1 0
1.56067 1.65041 1.65041 1 1 0
1.55253 1.6446 1.6446 1 1 0
1.5444 1.63879 1.63879 1 1 0
1.53626 1.63297 1.63297 1 1 0
1.52813 1.62716 1.62716 1 1 0
1.51999 1.62135 1.62135 1 1 0
