1 2.15608 2.15608 2 1 0
0.994777 2.14755 2.14755 1 1 0
0.989555 2.13902 2.13902 1 1 0
0.984332 2.13049 2.13049 1 1 0
0.979109 2.12196 2.12196 1 1 0
0.973886 2.11344 2.11344 1 1 0
0.968664 2.10491 2.10491 1 1 0
0.963441 2.09638 2.09638 1 1 0
0.958218 2.08785 2.08785 1 1 0
0.952996 2.07932 2.07932 1 1 0
0.947773 2.0708 2.0708 1 1 0
0.94255 2.06227 2.06227 1 1 0
0.937327 2.05374 2.05374 1 1 0
0.932104 2.04521 2.04521 1 1 0
0.926882 2.03669 2.03669 1 1 0
0.921659 2.02816 2.02816 1 1 0
0.916436 2.01963 2.01963 1 1 0
0.911213 2.0111 2.0111 1 1 0
0.90599 2.00258 2.00258 1 1 0
0.900768 1.99405 1.99405 1 1 0
0.895545 1.98552 1.98552 1 1 0
0.890322 1.97699 1.97699 1 1 0
0.885099 1.96846 1.96846 1 1 0
0.879876 1.95994 1.95994 1 1 0
0.874653 1.95141 1.95141 1 1 0
0.86943 1.94288 1.94288 1 1 0
0.864207 1.93435 1.93435 1 1 0
0.858984 1.92583 1.92583 1 1 0
0.853761 1.9173 1.9173 1 1 0
0.848538 1.90877 1.90877 1 1 0
0.843315 1.90024 1.90024 1 1 0
0.838092 1.89172 1.89172 1 1 0
0.832869 1.88319 1.88319 1 1 0
0.827646 1.87466 1.87466 1 1 0
0.822423 1.86613 1.86613 1 1 0
0.8172 1.85761 1.85761 1 1 0
0.811977 1.84908 1.84908 1 1 0
0.806754 1.84055 1.84055 1 1 0
0.801531 1.83202 1.83202 1 1 0
0.796308 1.8235 1.8235 1 1 0
0.791084 1.81497 1.81497 1 1 0
0.785861 1.80644 1.80644 1 1 0
0.780638 1.79791 1.79791 1 1 0
0.775415 1.78939 1.78939 1 1 0
0.770191 1.78086 1.78086 1 1 0
0.764968 1.77233 1.77233 1 1 0
0.759745 1.7638 1.7638 1 1 0
0.754521 1.75528 1.75528 1 1 0
0.749298 1.74675 1.74675 1 1 0
0.744074 1.73822 1.73822 1 1 0
0.738851 1.72969 1.72969 1 1 0
0.733627 1.72117 1.72117 1 1 0
0.728404 1.71264 1.71264 1 1 0
0.72318 1.70411 1.70411 1 1 0
0.717956 1.69558 1.69558 1 1 0
0.712733 1.68706 1.68706 1 1 0
0.707509 1.67853 1.67853 1 1 0
0.702285 1.67 1.67 1 1 0
0.697061 1.66148 1.66148 1 1 0
0.691838 1.65295 1.65295 1 1 0
0.686614 1.64442 1.64442 1 1 0
0.68139 1.63589 1.63589 1 1 0
0.676166 1.62737 1.62737 1 1 0
0.670941 1.61884 1.61884 1 1 0
0.665717 1.61031 1.61031 1 1 0
0.660493 1.60179 1.60179 1 1 0
0.655269 1.59326 1.59326 1 1 0
0.650044 1.58473 1.58473 1 1 0
0.64482 1.57621 1.57621 1 1 0
0.639595 1.56768 1.56768 1 1 0
0.634371 1.55915 1.55915 1 1 0
0.629146 1.55063 1.55063 1 1 0
0.623921 1.5421 1.5421 1 1 0
0.618696 1.53357 1.53357 1 1 0
0.613471 1.52505 1.52505 1 1 0
0.608246 1.51652 1.51652 1 1 0
0.603021 1.50799 1.50799 1 1 0
0.597796 1.49947 1.49947 1 1 0
0.592571 1.49094 1.49094 1 1 0
0.587345 1.48242 1.48242 1 1 0
0.582119 1.47389 1.47389 1 1 0
0.576894 1.46536 1.46536 1 1 0
0.571668 1.45684 1.45684 1 1 0
0.566442 1.44831 1.44831 1 1 0
0.561216 1.43979 1.43979 1 1 0
0.555989 1.43126 1.43126 1 1 0
0.550763 1.42274 1.42274 1 1 0
0.545536 1.41421 1.41421 1 1 0
0.540309 1.40569 1.40569 1 1 0
0.535083 1.39716 1.39716 1 1 0
0.529855 1.38864 1.38864 1 1 0
0.524628 1.38011 1.38011 1 1 0
0.5194 1.37159 1.37159 1 1 0
0.514173 1.36306 1.36306 1 1 0
0.508945 1.35454 1.35454 1 1 0
0.503716 1.34601 1.34601 1 1 0
0.498488 1.33749 1.33749 1 1 0
0.493259 1.32896 1.32896 1 1 0
0.48803 1.32044 1.32044 1 1 0
0.482801 1.31192 1.31192 1 1 0
0.477571 1.30339 1.30339 1 1 0
0.472341 1.29487 1.29487 1 1 0
0.467111 1.28635 1.28635 1 1 0
0.461881 1.27782 1.27782 1 1 0
0.45665 1.2693 1.2693 1 1 0
0.451418 1.26078 1.26078 1 1 0
0.446187 1.25225 1.25225 1 1 0
0.440955 1.24373 1.24373 1 1 0
0.435722 1.23521 1.23521 1 1 0
0.430489 1.22669 1.22669 1 1 0
0.425256 1.21817 1.21817 1 1 0
0.420022 1.20965 1.20965 1 1 0
0.414788 1.20113 1.20113 1 1 0
0.409553 1.19261 1.19261 1 1 0
0.404317 1.18409 1.18409 1 1 0
0.399081 1.17557 1.17557 1 1 0
0.393845 1.16705 1.16705 1 1 0
0.388607 1.15853 1.15853 1 1 0
0.383369 1.15001 1.15001 1 1 0
0.378131 1.14149 1.14149 1 1 0
0.372892 1.13297 1.13297 1 1 0
0.367652 1.12446 1.12446 1 1 0
0.362411 1.11594 1.11594 1 1 0
0.357169 1.10742 1.10742 1 1 0
0.351927 1.09891 1.09891 1 1 0
0.346684 1.09039 1.09039 1 1 0
0.341439 1.08188 1.08188 1 1 0
0.336194 1.07337 1.07337 1 1 0
0.330948 1.06485 1.06485 1 1 0
0.325701 1.05634 1.05634 1 1 0
0.320453 1.04783 1.04783 1 1 0
0.315204 1.03932 1.03932 1 1 0
0.309954 1.0308 1.0308 1 1 0
0.304703 1.02229 1.02229 1 1 0
0.29945 1.01378 1.01378 1 1 0
0.294197 1.00528 1.00528 1 1 0
0.288942 0.996768 0.996768 1 1 0
0.283686 0.988261 0.988261 1 1 0
0.278429 0.979755 0.979755 1 1 0
0.27317 0.971249 0.971249 1 1 0
0.267911 0.962744 0.962744 1 1 0
0.26265 0.95424 0.95424 1 1 0
0.257388 0.945737 0.945737 1 1 0
0.252125 0.937234 0.937234 1 1 0
0.246861 0.928732 0.928732 1 1 0
0.241596 0.920231 0.920231 1 1 0
0.23633 0.911731 0.911731 1 1 0
0.231064 0.903231 0.903231 1 1 0
0.225797 0.894731 0.894731 1 1 0
0.220529 0.886232 0.886232 1 1 0
0.215262 0.877733 0.877733 1 1 0
0.209994 0.869235 0.869235 1 1 0
0.204727 0.860736 0.860736 1 1 0
0.199461 0.852237 0.852237 1 1 0
0.194197 0.843738 0.843738 1 1 0
0.188934 0.835238 0.835238 1 1 0
0.183674 0.826737 0.826737 1 1 0
0.178418 0.818235 0.818235 1 1 0
0.173166 0.809731 0.809731 1 1 0
0.16792 0.801224 0.801224 1 1 0
0.162681 0.792715 0.792715 1 1 0
0.15745 0.784202 0.784202 1 1 0
0.152229 0.775685 0.775685 1 1 0
0.147021 0.767164 0.767164 1 1 0
0.141828 0.758636 0.758636 1 1 0
0.136652 0.750102 0.750102 1 1 0
0.131497 0.741561 0.741561 1 1 0
0.126367 0.73301 0.73301 1 1 0
0.121267 0.72445 0.72445 1 1 0
0.1162 0.715879 0.715879 1 1 0
0.111174 0.707297 0.707297 1 1 0
0.106194 0.698702 0.698702 1 1 0
0.10127 0.690094 0.690094 1 1 0
0.0964105 0.681474 0.681474 1 1 0
0.0916251 0.672842 0.672842 1 1 0
0.0869269 0.664201 0.664201 1 1 0
0.0823289 0.655555 0.655555 1 1 0
0.0778458 0.646909 0.646909 1 1 0
0.0734937 0.63827 0.63827 1 1 0
0.0692901 0.629652 0.629652 1 1 0
0.0652529 0.62107 0.62107 1 1 0
0.0613997 0.612544 0.612544 1 1 0
0.0577468 0.604101 0.604101 1 1 0
0.0543075 0.59577 0.59577 1 1 0
